departure_time,arrival_time,flight_id,aircraft_id,itinerary_no,ticket_no,flight_cost,origin_airport,destination_airport,frequent_flier,travel_date,airplane_model,frequent_flier_no,passenger_name,passenger_country,tail_no,distance,turbulance,temp_at_dept,fuel_consumed_litre,taxi_duration_mins,avg_flight_speed_kmps,engine_performance,passenger_dob,passenger_flight_class
17:43:34,20:16:34,FWY03176,AI301,66923796,SL-60054-CW-437,6484.59,Olathe,Meriden,False,2024-08-22,Ilyushin IL18,,Fritz,Marshall Islands,Q894PW,763,3,-7.0,7154.2,47.0,539.6,5637,2010-12-24,economy
14:31:35,16:04:35,LUM17509,AI562,62070998,EH-63578-PD-224,3563.37,Streamwood,Brook Park,False,2024-10-04,De Havilland Canada DHC-7 Dash 7,,Marshall,Spain,P346KB,3870,0,-14.1,59912.0,79.0,915.7,28648,2001-11-12,economy
01:40:42,04:15:42,LMA76306,AI113,65932877,EW-70899-EQ-497,3499.1,Perris,Windsor,False,2025-01-27,McDonnell Douglas MD-11,,Erminia,Greenland,C022LE,6350,1,4.3,67456.7,118.0,1506.0,56605,2009-02-20,economy
15:20:34,18:11:34,JIE05261,AI330,60454668,SP-05908-KB-525,2689.38,Kalamazoo,Temple City,True,2025-01-26,Piper PA-46,671936LP,Phung,South Georgia & South Sandwich Islands,P731EG,6255,1,-5.8,67459.0,32.0,1443.7,54855,2000-07-09,economy
02:21:32,04:04:32,TUT57313,AI273,68081657,OY-88039-ZU-410,6437.22,Bozeman,Stow,True,2024-10-31,McDonnell Douglas MD-87,476013QN,Doug,Greece,L924DQ,4370,0,6.5,55431.9,63.0,1273.4,24487,2005-11-30,economy
12:59:34,15:17:34,GFC01890,AI976,69417847,MR-92686-TC-454,4668.25,Pacifica,Moorpark,True,2024-06-22,Antonov AN-26,946226KC,Derick,New Caledonia,D385TR,5217,0,-7.9,62049.4,103.0,1089.4,42451,2005-11-09,economy
04:57:42,06:15:42,YQB84150,AI449,65768774,HZ-81101-DC-371,6324.72,Titusville,Matthews,True,2024-10-13,De Havilland Canada DHC-4 Caribou,686929PF,Rigoberto,Canary Islands,P058BZ,4673,1,-14.2,65264.6,46.0,1133.7,30653,2003-11-19,economy
12:41:27,13:48:27,YWI12098,AI929,68191097,GP-20099-PI-207,1049.21,Lee's Summit,Azusa,False,2024-08-27,Learjet 36,,Rebbeca,Sri Lanka,C440RE,4226,0,5.0,68304.5,93.0,1293.8,29713,2005-06-17,economy
01:49:25,02:43:25,ZWO75790,AI423,65005574,GC-94923-CO-527,3697.06,Paso Robles,Longmont,True,2024-06-19,"\"Airbus A300-600ST \"\"Beluga\"\"\"",811893QF,Lucina,El Salvador,M446WQ,4462,0,-7.3,56907.2,72.0,1245.2,30936,1998-12-19,economy
19:30:30,21:49:30,SLL81741,AI649,68607194,AA-20426-XR-642,760.73,New Hope,Evans,True,2024-06-18,Airbus A340-300,376244VT,Florrie,Greenland,V398BL,2328,1,9.0,19547.3,41.0,902.6,16779,2008-07-17,economy
20:04:33,22:04:33,KJL55980,AI439,66138707,DA-55781-LK-477,6420.63,North Plainfield,Juneau,True,2024-06-25,Boeing 737-300,125051KS,Rudolph,Serbia,H345FU,1854,0,-9.7,27566.4,20.0,800.7,16972,2001-09-04,economy
09:32:26,11:33:26,CDH34358,AI469,64878058,RT-61949-XY-828,6923.28,Plainfield,Palatine,True,2025-01-12,Fokker 100,456711UR,Cole,Lebanon,G905YP,3007,0,-8.8,58070.6,26.0,961.4,26104,2004-11-28,economy
13:26:27,16:24:27,TJO83198,AI806,61711107,OR-18709-HE-065,7174.0,San Juan,Agoura Hills,False,2024-09-15,Antonov An-148,,Tom,Mongolia,I254QJ,2327,0,-8.8,19119.2,80.0,933.5,19021,2007-03-14,economy
21:59:27,23:37:27,FME93039,AI383,62944297,UE-93890-PC-058,3276.8,Russellville,Honolulu,False,2024-09-28,Airbus A340-300,,Albert,San Marino,D612SW,2307,0,-8.0,19738.6,44.0,920.0,15050,2007-10-06,economy
15:09:32,18:02:32,TPZ09787,AI460,61064813,JR-19832-AM-167,1639.17,Inver Grove Heights,Bellingham,True,2024-10-04,Honda HA-420,430212EE,Elijah,Western Sahara,P524YP,1045,8,-14.2,12335.0,116.0,829.8,10017,2004-03-24,economy
03:23:26,04:25:26,YZV91293,AI964,62408265,TS-84233-PY-929,5801.37,Romulus,Bellevue,True,2024-09-04,Cessna 162,770656EP,Leontine,Niger,K798RI,2946,1,-5.8,24465.5,80.0,927.4,22237,2007-05-29,economy
23:27:39,00:25:39,VML17051,AI723,60379093,DT-07237-PZ-202,6089.36,Yorba Linda,Easton,False,2025-01-25,Gulfstream/Rockwell (Aero) Commander,,Roderick,Sint Maarten,W099GK,866,5,-5.7,7072.8,23.0,538.9,6884,2000-02-02,economy
15:24:30,17:05:30,EGK51262,AI979,67975753,IC-18654-FE-354,2682.5,Enid,Mattoon,False,2024-08-04,Airbus A380-800,,Vern,Oman,Z529BQ,1256,3,-13.5,12444.8,20.0,823.5,13581,2007-08-16,economy
15:30:26,16:27:26,ZXD84491,AI944,68151265,LL-60971-FH-419,2695.25,Madison Heights,Spanish Fork,False,2024-07-15,Boeing 747SR,,Romeo,Pakistan,B499ED,4354,0,-8.7,62637.1,33.0,1045.2,29526,1999-09-01,economy
05:26:39,07:27:39,XAB12595,AI959,65644550,MN-37768-SZ-706,635.48,Buckeye,Evanston,True,2024-10-22,Cessna 172 Cutlass RG,822939LC,Carlos,Rwanda,T838TM,3651,0,-11.9,68740.4,54.0,908.5,27053,2000-11-02,economy
02:23:36,04:51:36,QSM54771,AI761,67937983,XZ-11517-QC-031,6859.07,Memphis,Rowlett,False,2024-08-06,Boeing 747SP,,Calvin,Namibia,L790FG,6083,0,9.6,66993.7,46.0,1435.3,59501,2004-02-09,economy
18:05:34,20:22:34,IFI20473,AI465,69755500,KN-79426-RT-772,4261.96,Schenectady,Troy,False,2024-08-30,Sukhoi Superjet 100-95,,Adelle,Indonesia,O440SR,2579,0,-9.5,23599.0,16.0,918.1,19562,1998-08-06,economy
10:44:31,12:22:31,PZJ88179,AI882,62403653,OH-11044-JH-761,5178.99,Oakley,Davie,True,2024-11-18,Tupolev Tu-204,773613OK,Kennith,Kuwait,H255CW,4672,0,-9.7,62494.1,47.0,1280.3,27661,1999-02-18,economy
01:11:32,02:46:32,FAS09443,AI849,60491235,YD-33648-XM-769,2514.15,Laurel,Chapel Hill,False,2024-10-27,Embraer Lineage 1000,,Emory,St. Vincent & Grenadines,U825PU,700,3,-7.4,7494.0,27.0,716.7,6150,2008-08-15,economy
03:11:28,04:27:28,DOS63334,AI487,67042375,PO-70199-UY-499,6283.16,Cypress,Edina,True,2024-07-10,Airbus A330-900neo,849810QB,Lester,St. Helena,I315KY,5672,1,9.4,66718.5,51.0,1044.5,43245,2009-08-14,economy
08:07:38,10:59:38,CFB11320,AI687,62028558,IP-64908-WI-177,6354.32,Fort Lauderdale,Gardner,False,2024-06-25,McDonnell Douglas MD-90,,Enda,Australia,V964IS,2107,1,-13.1,18882.1,55.0,934.6,19369,2006-06-16,economy
06:12:24,06:49:24,DXE15319,AI527,67232664,OY-29211-OQ-367,7169.03,Owensboro,Redding,False,2024-09-18,Ilyushin IL76,,Masako,Guernsey,J673OF,769,6,-8.1,7381.1,21.0,546.1,5328,2006-07-27,economy
07:41:42,09:08:42,LDL72193,AI961,68809854,XH-24485-QL-490,4079.32,Elmwood Park,Glassboro,False,2024-11-25,Robin ATL,,Delicia,France,P091AI,4439,1,-6.8,69308.4,29.0,1349.6,28989,2010-11-24,economy
16:12:40,17:07:40,UTH91833,AI310,68441838,FR-62743-PK-786,3261.47,Belton,Parkersburg,False,2024-12-09,Dassault Falcon 2000,,Harry,Bangladesh,B413HK,3809,0,-7.0,63311.1,54.0,974.3,25627,2006-02-20,economy
23:34:37,00:40:37,ALY07491,AI042,62247257,OE-54860-PP-039,7585.99,Pinellas Park,Poway,True,2024-10-21,McDonnell Douglas MD-90,483761OQ,Ulrike,Caribbean Netherlands,K373FO,4420,0,-12.1,55853.4,71.0,1360.3,29658,2009-08-21,economy
05:43:26,07:22:26,DOW34199,AI799,64180571,JM-40460-GV-144,909.92,San Gabriel,Charlotte,False,2024-12-05,Douglas DC-8-62,,Dewey,Namibia,Y885KT,2944,0,-0.3,24837.8,104.0,909.8,24471,2007-10-13,economy
22:27:29,22:48:29,NDU89658,AI277,60931937,UD-28781-MN-157,5931.04,Santa Cruz,Hercules,True,2025-01-19,Gulfstream G280,300170IS,Len,Malawi,E748DZ,1200,7,8.8,14628.8,43.0,832.3,10178,2002-06-01,economy
15:51:28,17:31:28,VLB35741,AI124,64668301,HA-48320-XD-762,4390.21,Mishawaka,McMinnville,False,2024-05-23,Boeing 737 MAX 10,,Son,Hong Kong SAR China,M059ZV,5487,0,-5.7,65645.5,119.0,1338.9,37927,2006-07-11,economy
08:32:42,08:59:42,FXJ89766,AI709,69837847,ZW-53923-XN-134,3210.76,Laramie,East Moline,True,2024-07-23,Cessna Citation VII,824274CW,Sang,Faroe Islands,W771YR,4194,0,7.9,69396.0,69.0,1326.9,26258,2002-09-23,economy
18:22:34,18:44:34,CJT33635,AI016,60605004,OW-72240-KH-313,3790.12,Sherman,Rutland,False,2024-10-21,Piper PA-44 Seminole,,Sammy,Georgia,J147MI,1346,3,-10.0,15082.5,55.0,826.3,17233,1998-12-12,economy
02:10:39,03:19:39,NXP21386,AI386,67347199,PA-32474-VF-629,998.95,Alvin,East Point,True,2024-06-20,Airbus A330-200,128749SR,Sindy,Puerto Rico,X100RE,4680,0,9.2,67498.8,50.0,1192.3,28129,2007-08-29,economy
10:40:27,11:45:27,IFS44347,AI632,69332036,XO-20774-VU-267,4780.57,Lynchburg,East Palo Alto,False,2024-11-26,Boeing 737-500,,Antwan,Eritrea,C355IB,2115,0,9.1,18421.0,68.0,905.8,19662,2009-01-25,economy
09:09:34,11:30:34,VRK58322,AI557,66122985,ZD-45135-SI-335,2332.35,Moorpark,Peoria,False,2024-12-24,Boeing 777-200,,Divina,Montserrat,V265DY,3583,1,4.1,68419.8,24.0,967.9,25092,2004-09-06,economy
12:54:29,14:17:29,VKD73108,AI208,62370960,PX-16741-JZ-279,3119.17,Battle Creek,Shaker Heights,False,2024-11-04,Boeing 737-400,,Yoshie,Cape Verde,O645EU,1575,0,-6.4,27925.8,72.0,800.9,13896,2007-07-27,economy
09:20:43,09:45:43,XLC57272,AI907,64796057,XV-19484-CZ-934,6677.96,Walla Walla,Oshkosh,False,2024-12-03,Cessna Citation X,,Nicholas,Martinique,V288TI,2381,1,-10.9,19989.7,108.0,926.4,17690,2004-04-05,economy
17:30:26,19:23:26,IDO71950,AI823,65698043,SF-98962-IL-580,2219.09,Herriman,Gulfport,False,2024-12-07,Embraer Praetor 500,,Laverne,Honduras,N386EY,4256,0,-5.3,64983.0,40.0,1145.3,30922,2003-09-28,economy
01:15:30,03:57:30,TOX83030,AI818,66091289,GA-96608-RX-779,801.39,Castle Rock,Akron,True,2024-11-17,Tecnam P92 SeaSky,448369LK,Evita,St. Barthélemy,R373TY,6214,1,-10.4,63929.1,70.0,1309.6,58531,2006-12-17,economy
06:29:37,09:22:37,UYN88044,AI831,67807649,QO-27354-BY-928,5479.6,Olympia,Boulder,True,2024-06-10,Douglas DC-9-50,768849HP,Clemencia,Portugal,S131KH,794,5,-9.2,7240.4,17.0,677.9,7455,2001-08-27,economy
17:20:36,18:40:36,ILJ94763,AI818,61094593,AL-25583-WM-271,5011.7,New Brunswick,Tiffin,False,2024-10-08,Yakovlev Yak-42,,Joshua,Macedonia,E699ZR,6016,1,-8.0,56742.8,69.0,1718.5,51267,2007-11-04,economy
11:55:41,13:23:41,XJB19011,AI748,60732445,OB-00923-DO-239,3294.07,McDonough,Shaker Heights,True,2024-09-04,McDonnell Douglas MD-81,692819IT,Hilaria,Egypt,N985MO,3818,0,-13.4,63956.6,75.0,977.4,26624,2006-12-19,economy
09:54:28,11:43:28,HZX35064,AI204,69507429,NT-68453-PG-619,5879.16,Eastpointe,Slidell,True,2024-09-11,Fairchild Dornier 328JET,746791FT,Ai,Antarctica,I647LC,1390,7,-14.5,14461.7,41.0,812.0,14900,2006-07-28,economy
10:40:25,13:15:25,UFU09055,AI021,65548936,RD-62233-LC-212,5023.41,Daytona Beach,Enid,True,2024-08-19,Tecnam P2006T,246346RQ,Shawana,Falkland Islands,Q476KM,1727,0,3.6,27988.2,67.0,819.9,14924,2009-03-31,economy
13:40:26,14:33:26,FGD24580,AI177,66137698,RS-50398-YW-713,6908.54,Natchez,Franklin Park,True,2024-07-20,Antonov AN-12,320783XK,Estell,Maldives,B961HQ,1313,3,6.9,15249.8,59.0,809.5,16449,2006-10-01,economy
16:51:28,17:53:28,OTI91091,AI072,62696476,FQ-50718-CU-282,7070.79,Cleveland Heights,Tifton,False,2025-02-21,Boeing 747SR Freighter,,Chante,Togo,F831KU,5572,0,-8.0,63419.1,32.0,1333.3,42059,2004-06-12,economy
04:19:36,04:52:36,WAI50865,AI895,67171338,KL-78551-GF-565,4127.12,Torrance,Bellaire,True,2024-08-24,Embraer Phenom 100,936376QD,Ewa,Azerbaijan,S629KN,1914,1,-6.6,17648.9,117.0,824.4,14759,2001-07-25,economy
10:23:36,11:27:36,QBE08162,AI563,64209052,SB-63791-DI-491,5832.56,Northport,El Paso,True,2025-02-03,British Aerospace ATP,841923AN,Clinton,Fiji,F885DN,1363,6,-5.7,12842.7,87.0,820.6,17027,2010-10-11,economy
19:28:25,22:07:25,ZIB06207,AI592,61156767,LV-17634-CX-436,7201.49,Garden City,Oakland,True,2024-11-04,Gulfstream G650,816989LC,Kirk,Dominican Republic,V998XK,6199,0,-12.7,69495.7,36.0,1368.2,59234,2002-05-06,economy
08:29:33,10:05:33,EVD15396,AI820,64098673,LK-43211-EF-033,931.91,Apopka,Chesterfield,False,2024-05-15,Canadair Challenger,,Mistie,French Southern Territories,Z888AC,5096,1,9.0,65528.1,109.0,1048.0,35673,2010-12-19,economy
04:32:35,05:18:35,NAZ34132,AI475,67892495,SF-05254-CG-386,1501.76,Sterling Heights,Palisades Park,False,2024-08-01,"\"Airbus A330-700 \"\"Beluga XL\"\"\"",,Lorina,Congo - Kinshasa,H194RC,3124,0,-13.0,56033.5,47.0,920.6,26740,2008-08-28,economy
11:38:38,13:09:38,LLZ96285,AI300,67228705,LX-44959-NT-292,3035.3,Winchester,Mountain Brook,True,2024-10-16,Gulfstream/Rockwell (Aero) Commander,366392AH,Ardella,United Arab Emirates,M528PN,4395,0,-11.2,65314.7,91.0,1231.9,29528,1999-02-15,economy
10:09:30,12:41:30,DFQ17291,AI612,62943851,GI-12494-WQ-239,762.72,Gladstone,DeSoto,False,2024-11-27,Boeing 757F,,Dwain,Bolivia,C296BP,4435,1,-8.2,64057.8,75.0,1172.5,26287,2006-06-15,economy
10:48:28,13:00:28,WGZ33382,AI763,66798587,XS-58511-AM-796,6915.26,Donna,Xenia,True,2024-06-25,Boeing 777-300,406508GW,Isaias,France,I167HJ,2836,1,-1.2,23067.0,73.0,900.4,26342,2000-12-14,economy
14:43:35,15:22:35,ZKX33485,AI552,68203695,UH-85310-XM-959,6887.97,Burton,Lemon Grove,True,2024-06-25,Douglas DC-10-30,279440IY,Jamey,St. Pierre & Miquelon,A454PB,877,3,-14.8,7465.6,41.0,635.1,6014,2007-01-02,economy
20:36:42,21:18:42,SQZ89901,AI433,64617571,PA-85063-ZA-794,5655.22,Lackawanna,Fort Collins,False,2024-10-09,Cessna 172 Cutlass RG,,Velvet,St. Barthélemy,E405NW,850,5,-8.2,7326.2,88.0,544.6,5993,2003-04-16,economy
23:37:27,02:25:27,AFI88327,AI734,64411475,DR-28912-VH-203,7220.74,Rocklin,Winter Park,True,2024-07-19,Antonov An-225 Mriya,959914WC,Tamica,Burkina Faso,I580WC,3574,1,-9.5,58199.7,88.0,937.2,27579,2007-05-07,economy
05:00:32,06:03:32,ZPA50903,AI816,66217684,AM-89563-NP-476,1211.13,Summerville,Chandler,True,2024-08-11,Boeing 737-900,604880XU,Anya,Sri Lanka,O179KW,1656,1,-9.5,22768.1,45.0,802.8,11714,1998-11-28,economy
07:56:27,08:31:27,JQE85041,AI956,67680593,EJ-22032-JN-863,6725.69,Pleasant Prairie,Bourbonnais,True,2024-07-29,Embraer RJ145,891200VJ,Magali,Guyana,O824XY,5743,1,-5.8,58816.1,16.0,1182.0,44802,1999-03-06,economy
13:57:32,15:11:32,KFH31265,AI714,62789545,JA-71796-GB-656,5798.5,Richland,Hopewell,True,2024-10-15,Boeing 767-200,379512BW,Leonia,Wallis & Futuna,U400LJ,2922,1,-14.4,22625.0,67.0,946.5,21151,2010-09-21,economy
22:01:37,22:36:37,JWM92006,AI232,63429596,JD-85789-UN-983,2186.96,Chillicothe,Plum,True,2025-02-25,Douglas DC-9-10,366164EE,Lien,Moldova,C391EZ,2013,0,6.5,18448.2,72.0,923.3,18446,2004-09-26,economy
09:15:35,11:42:35,EEZ44190,AI052,61374522,IP-37084-WO-346,3422.2,Chicago Heights,Lemoore,False,2024-05-18,Tecnam P2010,,Leonarda,Congo - Brazzaville,P554TC,5106,1,-12.0,59271.8,27.0,1187.0,44240,2002-02-16,economy
11:25:30,13:34:30,EMI39678,AI056,67462313,RN-36123-LT-735,6620.94,Little Elm,Highland,True,2025-02-24,Canadair Regional Jet 700,437655CL,Ngoc,Caribbean Netherlands,E986DI,2147,1,-6.9,19380.1,45.0,928.7,19329,2007-11-23,economy
13:25:30,13:44:30,APD22677,AI356,69914852,BG-16719-QI-605,4843.23,Little Rock,East Chicago,True,2024-06-12,Airbus A340-200,174723BR,Sam,Bahamas,W179ZS,4301,1,-14.8,58996.3,17.0,1152.8,24325,2006-03-05,economy
01:42:38,04:14:38,PHR44543,AI526,64523915,UQ-29779-EU-829,2366.07,Weatherford,Mill Creek,False,2025-02-10,Team Rocket F1,,Antonietta,Sudan,U509GL,3659,1,-13.0,58045.4,80.0,919.6,27749,2001-06-09,economy
19:25:37,19:53:37,GSE41408,AI547,64209958,PC-63647-OP-406,7597.18,Eastlake,Oviedo,True,2024-06-11,Cessna Citation V,624258SE,Janiece,Nicaragua,L660KC,5850,1,-11.5,55454.2,58.0,1399.8,42748,2003-11-22,economy
08:30:38,09:47:38,BUG76009,AI642,62950532,AE-55420-LZ-071,1788.38,Adelanto,Keizer,False,2024-06-21,Airbus A300B4,,Lakita,Timor-Leste,P624NE,5491,1,0.6,59634.3,82.0,1362.6,36904,2001-08-05,economy
17:42:42,20:42:42,SSS78363,AI760,65044707,JN-88925-YX-800,7175.83,Bridgeton,Tinton Falls,True,2024-09-09,Team Rocket F1,248853NJ,Maia,Italy,A981IJ,6167,0,3.7,64543.9,26.0,1759.2,55976,2000-05-09,economy
15:12:31,16:10:31,WJM24138,AI740,66836665,GT-06859-CA-175,6452.38,Carrboro,North Tonawanda,True,2024-08-17,Boeing 777-200 Freighter,594121LZ,Soo,Guyana,W279TB,5924,0,-0.9,55623.4,92.0,1293.6,47284,2009-03-01,economy
02:50:30,04:47:30,RCO18864,AI214,63016679,OH-37458-QQ-746,6894.39,Dover,El Cerrito,True,2025-02-15,Ilyushin IL18,031369HZ,Hilton,Solomon Islands,V408YD,6336,1,-6.0,60924.3,30.0,1294.5,56783,2007-03-22,economy
20:31:36,20:54:36,BLF47924,AI925,64781883,ZH-26284-WW-112,4512.61,Lake Elsinore,Petaluma,False,2025-02-26,Boeing 747-8F,,Jerica,Venezuela,H251XK,6465,0,-13.2,59546.3,45.0,1361.5,50570,2006-07-29,economy
07:44:26,10:24:26,IQJ84731,AI686,65074823,GX-09017-BP-709,5864.68,Bountiful,Azusa,False,2024-11-30,Boeing 787-10,,Delpha,Qatar,T381ZI,1356,2,-14.1,14078.4,17.0,845.8,12730,2008-03-27,economy
09:58:24,10:53:24,FVO57855,AI299,67953501,RO-01917-DW-497,1705.32,Union City,Parma Heights,False,2024-06-05,BAe 146-100,,Raymon,American Samoa,Y470MC,6350,0,-5.3,67469.3,27.0,1373.0,52923,2000-02-20,economy
22:34:29,00:57:29,NSR13483,AI603,66242831,SC-46664-QZ-854,2111.25,Vineland,Tracy,True,2025-02-21,Airbus A318,535077ML,Ardelle,Djibouti,G661YT,3916,0,-8.6,69606.2,106.0,900.1,26966,2003-08-23,economy
10:02:39,11:56:39,ULC23968,AI804,67429225,LM-03588-XJ-062,7143.37,North Little Rock,Hoover,False,2024-10-14,Pilatus Britten-Norman BN-2A Mk III Trislander,,Milan,French Guiana,U124OK,3348,1,-5.6,55297.8,50.0,918.2,25978,2004-02-16,economy
04:58:38,07:26:38,MUJ69400,AI836,67910445,NH-79533-UJ-827,6550.96,Montgomery,Beavercreek,False,2024-08-26,Antonov AN-28,,Charlyn,Barbados,U088GG,4817,1,-11.9,55949.7,118.0,1180.9,30506,2010-03-30,economy
16:32:33,17:00:33,ZPK91796,AI381,60971475,EM-58239-HC-197,525.82,Tarpon Springs,Highland Village,False,2024-07-19,Boeing 757-200,,Lou,Martinique,I830US,4865,1,-11.8,67665.7,19.0,1281.6,28560,2008-10-17,economy
09:48:39,12:02:39,SXO90183,AI482,63438090,BJ-27675-XJ-713,2171.11,Roseville,Wilkes-Barre,True,2024-12-27,Harbin Yunshuji Y12,668118JD,Jon,Bangladesh,Z910DZ,2099,0,-1.4,18110.2,100.0,913.4,15642,1999-03-26,economy
16:41:41,19:39:41,OJQ53436,AI430,69889007,XV-24184-KV-656,5470.48,Redding,Hannibal,False,2024-10-14,Gulfstream IV,,Rebbeca,Italy,K118EQ,1743,0,-1.4,25036.4,65.0,836.2,15785,2000-09-22,economy
09:16:27,09:54:27,BXT04252,AI786,64225204,PP-65377-FS-028,3627.74,Huntington,Upper Arlington,False,2024-06-08,Antonov AN-30,,Lavern,Turkmenistan,K999FX,5900,1,8.1,64944.9,67.0,1339.4,42543,2009-06-16,economy
23:14:31,01:43:31,BFV03378,AI783,67901038,LU-05598-BW-437,5972.05,Leesburg,Largo,True,2024-08-03,Airbus A330-200,857037UQ,Harold,Tuvalu,S127XT,3825,0,-11.6,66924.1,15.0,916.0,27664,2006-04-27,economy
08:10:42,10:58:42,XGB29314,AI522,62996201,JH-45597-JO-025,4504.0,Cedar Rapids,Des Moines,False,2024-10-28,Convair CV-580,,Salome,Palau,Z499MJ,2447,0,9.6,18915.1,53.0,908.8,15210,2005-03-03,economy
18:45:30,20:40:30,KVN50840,AI255,62739038,VE-10184-NL-563,971.06,Manitowoc,Oak Harbor,False,2025-01-18,Mitsubishi Mu-2,,Luna,Anguilla,P945TJ,2185,1,-1.5,18659.8,29.0,931.6,15823,1998-02-26,economy
09:58:24,10:19:24,LIF36723,AI482,64029730,LJ-26211-SI-190,6868.36,Bell Gardens,La Mesa,True,2024-10-23,Douglas DC-10-30,463876KY,Aleen,Dominican Republic,J551IU,2718,1,1.7,24502.4,86.0,927.5,23416,2000-02-02,economy
09:22:43,10:03:43,QGU54903,AI379,65418637,YL-10301-ZV-844,2199.47,Chelsea,Sugar Land,True,2024-06-09,De Havilland Canada DHC-8-300 Dash 8,616645TE,Lesley,Jordan,B134ZQ,5600,1,-11.3,69986.0,86.0,1353.6,42370,2009-06-16,economy
08:00:31,09:39:31,FGB37361,AI165,65995368,HP-90904-RH-476,4587.03,Cheyenne,Roswell,False,2024-11-14,Douglas DC-10-30,,Wilber,Turks & Caicos Islands,G903RW,2788,1,-1.2,22758.3,99.0,914.0,23835,1999-07-06,economy
09:12:42,11:54:42,FGY98768,AI199,65083382,ME-01969-TT-297,3146.01,Little Elm,New Smyrna Beach,True,2024-12-28,Boeing 777-200ER,075113FZ,Dreama,Jersey,A394FY,705,6,-6.6,7459.1,65.0,685.3,5941,2007-10-30,economy
05:00:33,07:19:33,ULX94396,AI079,64770609,XM-20923-SK-715,3950.37,Palm Beach Gardens,Madisonville,True,2025-02-24,De Havilland DH.104 Dove,398273WF,Daniel,Laos,Q957BE,2320,1,-13.7,19000.1,111.0,919.8,18149,2002-09-24,economy
08:37:32,09:13:32,LXK51088,AI655,69173794,FT-18947-GE-027,1490.9,Thornton,Fort Wayne,True,2024-11-08,Airbus A340-200,769808HV,Elmo,Guinea-Bissau,Q506ON,3319,1,-11.3,58100.4,90.0,968.4,29195,2007-07-07,economy
20:54:29,21:40:29,LLW46344,AI800,61484153,XU-29505-KW-295,2232.07,Puyallup,Frederick,True,2024-09-02,Boeing 747-8F,250031YY,Loree,Tokelau,G136VZ,2232,0,-13.5,18935.0,23.0,920.7,17688,2001-02-27,economy
09:01:35,11:03:35,MCX16595,AI324,66167263,QY-11705-QP-381,3537.88,Sumter,Cuyahoga Falls,False,2024-05-22,Boeing 727-100,,Ismael,Canary Islands,Z450WJ,5143,0,3.9,60786.1,63.0,1164.4,37368,2003-11-11,economy
21:56:28,22:20:28,YAR49108,AI092,66987388,KV-98642-KZ-745,904.79,Titusville,Maple Valley,False,2024-11-04,Boeing 737-400,,Vance,Malta,L552GW,821,2,-6.3,7341.5,48.0,711.2,6694,2010-08-29,economy
14:31:40,17:17:40,LNA93976,AI152,66833553,NT-73476-GB-136,1895.66,Fremont,Fitchburg,False,2024-06-07,Boeing 747 LCF Dreamlifter,,Tod,South Sudan,M555ZX,1542,0,-7.4,21839.2,19.0,817.9,15683,2007-02-27,economy
14:38:39,16:30:39,TTM88240,AI026,60916942,XT-70654-FI-067,4811.27,Antioch,Reno,True,2024-10-19,Boeing 747-400F,051608SC,Jaquelyn,Guatemala,X750GD,6231,0,-14.7,59507.2,98.0,1535.0,55985,1999-09-07,economy
12:03:33,13:44:33,OPN16256,AI523,61848556,NZ-76727-BV-203,3175.45,Portsmouth,St. Clair Shores,True,2024-09-13,Antonov An-225 Mriya,593832QZ,Elijah,Cambodia,R794YV,1429,7,-9.7,15410.1,58.0,819.9,17562,2006-05-09,economy
19:04:29,21:00:29,WMI32481,AI123,62978018,WM-49167-WJ-591,5113.82,Oviedo,Huntsville,True,2024-06-30,"\"Airbus A300-600ST \"\"Super Transporter\"\"\"",561025QE,Shayne,Falkland Islands,P562PV,2755,0,-5.3,24321.8,78.0,916.2,27628,2003-04-19,economy
12:10:38,12:53:38,SHT73138,AI042,61873804,GJ-64538-GK-248,3168.41,Muncie,Sioux City,False,2024-05-21,Antonov AN-72,,Jeff,Tanzania,U169XB,1515,1,9.9,19672.4,82.0,807.4,16009,2003-11-24,economy
00:48:27,01:33:27,YOK52432,AI626,64777596,MW-82236-FI-944,6816.05,Bell Gardens,Wauwatosa,False,2024-12-01,Airbus A300B2,,Nathanael,South Korea,P900LZ,4582,0,-13.0,61264.4,109.0,1334.1,24214,2003-01-12,economy
07:40:32,09:23:32,MFT48022,AI055,68778594,AD-18855-UJ-864,4003.68,Adelanto,San Marcos,False,2024-09-23,Yakovlev Yak-42,,Jean,Cyprus,G395GS,4292,0,-7.7,64798.5,95.0,1189.6,30208,2005-10-20,economy
15:19:40,16:29:40,FHF32869,AI699,66083892,KN-85289-UX-646,591.19,New Britain,Bethel Park,True,2025-02-04,Airbus A319,772049IO,Ramon,Honduras,Q505QJ,3880,0,-8.4,64285.5,28.0,942.9,28324,1998-08-05,economy
08:58:41,11:58:41,IPL35722,AI940,63883335,JW-47862-YY-844,3378.06,Riverbank,Hayward,False,2024-11-19,Boeing 747-300M,,Lady,Pitcairn Islands,H298OI,1281,6,-13.0,13218.5,79.0,804.5,16797,2005-10-12,economy
02:17:24,03:38:24,HXW61343,AI650,67661910,CP-84704-BP-733,6172.97,Lubbock,East Chicago,False,2024-06-05,Tecnam P2010,,Alex,Montenegro,J203OA,3476,0,-0.7,56550.3,75.0,903.9,25537,2010-07-18,economy
